"Id","HomeTeam","HomeScore","AwayTeam","AwayScore","LineProvider","OverUnder","Spread","FormattedSpread","OpeningSpread","OpeningOverUnder","HomeMoneyline","AwayMoneyline"
"401520411","Middle Tennessee","34","UTEP","30","DraftKings","48.5","-8","Middle Tennessee -8","-8","48.5","-340","270"
"401520411","Middle Tennessee","34","UTEP","30","ESPN Bet","48.5","-8.5","Middle Tennessee -8.5","","","",""
"401520423","Western Kentucky","28","Sam Houston State","23","Bovada","52.5","-9.5","Western Kentucky -9.5","-13.0","51.5","-525","375"
"401520423","Western Kentucky","28","Sam Houston State","23","DraftKings","52","-12.5","Western Kentucky -12.5","-12.5","52","-360","285"
"401525559","Virginia Tech","28","NC State","35","Bovada","41.0","-2.5","Virginia Tech -2.5","-3.0","44.0","-140","120"
"401525559","Virginia Tech","28","NC State","35","DraftKings","45.5","-3.5","Virginia Tech -3.5","-3.5","45.5","-135","114"
"401525559","Virginia Tech","28","NC State","35","ESPN Bet","40.5","-2.5","Virginia Tech -2.5","","","",""
"401525897","TCU","42","Baylor","17","ESPN Bet","61.5","-13.5","TCU -13.5","","","",""
"401525897","TCU","42","Baylor","17","DraftKings","58.5","-12","TCU -12","-4","","-535","400"
"401525897","TCU","42","Baylor","17","Bovada","62.0","-13.0","TCU -13.0","-3.5","58.5","-575","400"
"401520404","Auburn","10","New Mexico State","31","DraftKings","48.5","-22","Auburn -22","-22","48.5","-1800","1000"
"401520404","Auburn","10","New Mexico State","31","Bovada","48.0","-25.0","Auburn -25.0","-22.0","48.5","-2800","1100"
"401520404","Auburn","10","New Mexico State","31","ESPN Bet","48.5","-25.5","Auburn -25.5","","","",""
"401525898","Texas Tech","24","UCF","23","DraftKings","60","-3","Texas Tech -3","-3","60","-130","110"
"401525898","Texas Tech","24","UCF","23","Bovada","59.0","-2.0","Texas Tech -2.0","-3.0","59.5","-135","115"
"401524061","Stanford","15","California","27","DraftKings","58","4.5","California -4.5","4.5","58","225","-278"
"401524061","Stanford","15","California","27","Bovada","53.5","7.0","California -7.0","4.5","57.5","210","-250"
"401524061","Stanford","15","California","27","ESPN Bet","52.5","6.5","California -6.5","","","",""
"401520402","Arkansas","44","Florida International","20","DraftKings","52","-32","Arkansas -32","-32","52","-3200","1400"
"401520402","Arkansas","44","Florida International","20","Bovada","49.5","-26.5","Arkansas -26.5","-31.5","51.5","-10000","1600"
"401520402","Arkansas","44","Florida International","20","ESPN Bet","49.5","-27.5","Arkansas -27.5","","","",""
"401520418","South Carolina","17","Kentucky","14","DraftKings","54.5","1.5","Kentucky -1.5","1.5","54.5","-130","110"
"401520418","South Carolina","17","Kentucky","14","Bovada","52.5","-2.5","South Carolina -2.5","2.0","54.5","-105","-115"
"401520418","South Carolina","17","Kentucky","14","ESPN Bet","52.5","-2.5","South Carolina -2.5","","","",""
"401520422","Wisconsin","24","Nebraska","17","DraftKings","37","-5","Wisconsin -5","-5","37","-278","225"
"401520422","Wisconsin","24","Nebraska","17","Bovada","36.5","-7.0","Wisconsin -7.0","-5.0","37.5","-225","185"
"401520422","Wisconsin","24","Nebraska","17","ESPN Bet","36.5","-7.5","Wisconsin -7.5","","","",""
"401525557","Georgia Tech","31","Syracuse","22","DraftKings","53","-6","Georgia Tech -6","-6","53","-225","185"
"401525557","Georgia Tech","31","Syracuse","22","Bovada","51.5","-6.0","Georgia Tech -6.0","-6.0","52.5","-245","205"
"401525557","Georgia Tech","31","Syracuse","22","ESPN Bet","51.5","-6.5","Georgia Tech -6.5","","","",""
"401532450","Western Michigan","10","Bowling Green","34","Bovada","51.5","3.0","Bowling Green -3.0","1.5","54.0","100","-120"
"401532450","Western Michigan","10","Bowling Green","34","ESPN Bet","50.5","2.5","Bowling Green -2.5","","","",""
"401532450","Western Michigan","10","Bowling Green","34","DraftKings","54.5","2","Bowling Green -2","2","54.5","120","-142"
"401532449","Buffalo","11","Eastern Michigan","24","DraftKings","37.5","-6.5","Buffalo -6.5","-6.5","37.5","-230","190"
"401532449","Buffalo","11","Eastern Michigan","24","Bovada","38.0","-5.5","Buffalo -5.5","-6.5","41.0","-240","200"
"401532449","Buffalo","11","Eastern Michigan","24","ESPN Bet","38.5","-6.5","Buffalo -6.5","","","",""
"401520424","Mississippi State","7","Ole Miss","17","ESPN Bet","54.5","10.5","Ole Miss -10.5","","","",""
"401520424","Mississippi State","7","Ole Miss","17","Bovada","55.0","10.0","Ole Miss -10.0","1.5","56.0","335","-450"
"401520424","Mississippi State","7","Ole Miss","17","DraftKings","56","11","Ole Miss -11","1.5","","300","-380"
"401524063","Oregon","31","Oregon State","7","ESPN Bet","61.5","-14.5","Oregon -14.5","","","",""
"401524063","Oregon","31","Oregon State","7","Bovada","61.0","-14.0","Oregon -14.0","-8.0","62.5","-650","450"
"401524063","Oregon","31","Oregon State","7","DraftKings","","-14","Oregon -14","-7","","-600","440"
"401525901","Texas","57","Texas Tech","7","DraftKings","","-13.5","Texas -13.5","-13.5","","-675","490"
"401525901","Texas","57","Texas Tech","7","Bovada","53.5","-16.0","Texas -16.0","-14.0","53.5","-625","430"
"401525901","Texas","57","Texas Tech","7","ESPN Bet","53.5","-16.5","Texas -16.5","","","",""
"401525900","Oklahoma","69","TCU","45","ESPN Bet","66.5","-11.5","Oklahoma -11.5","","","",""
"401525900","Oklahoma","69","TCU","45","Bovada","65.5","-10.0","Oklahoma -10.0","-7.0","63.0","-400","300"
"401525900","Oklahoma","69","TCU","45","DraftKings","","-12.5","Oklahoma -12.5","-6.5","","-425","330"
"401520425","Nebraska","10","Iowa","13","DraftKings","","1","Iowa -1","1","","-148","124"
"401520425","Nebraska","10","Iowa","13","Bovada","26.0","-3.0","Nebraska -3.0","0.0","27.5","-120","100"
"401520425","Nebraska","10","Iowa","13","ESPN Bet","25.5","-3","Nebraska -3","","","",""
"401525560","Boston College","20","Miami","45","DraftKings","","9","Miami -9","9","","280","-355"
"401525560","Boston College","20","Miami","45","Bovada","50.0","10.0","Miami -10.0","9.0","48.5","275","-350"
"401525560","Boston College","20","Miami","45","ESPN Bet","50.5","13.5","Miami -13.5","","","",""
"401532451","Central Michigan","17","Toledo","32","Bovada","54.5","10.0","Toledo -10.0","12.5","55.5","360","-500"
"401532451","Central Michigan","17","Toledo","32","ESPN Bet","54.5","9.5","Toledo -9.5","","","",""
"401532451","Central Michigan","17","Toledo","32","DraftKings","","12.5","Toledo -12.5","12.5","","270","-340"
"401532452","Akron","14","Ohio","25","Bovada","42.0","16.0","Ohio -16.0","14.0","41.0","430","-625"
"401532452","Akron","14","Ohio","25","ESPN Bet","41.5","14.5","Ohio -14.5","","","",""
"401532452","Akron","14","Ohio","25","DraftKings","","13.5","Ohio -13.5","13.5","","525","-750"
"401532625","Boise State","27","Air Force","19","DraftKings","","-6.5","Boise State -6.5","-6.5","","-238","195"
"401532625","Boise State","27","Air Force","19","Bovada","45.0","-6.5","Boise State -6.5","-6.0","46.0","-220","180"
"401532625","Boise State","27","Air Force","19","ESPN Bet","44.5","-6.5","Boise State -6.5","","","",""
"401520430","Georgia Tech","23","Georgia","31","Bovada","59.5","25.0","Georgia -25.0","23.0","60.0","1000","-2500"
"401520430","Georgia Tech","23","Georgia","31","ESPN Bet","59.5","24.5","Georgia -24.5","","","",""
"401520430","Georgia Tech","23","Georgia","31","DraftKings","","23","Georgia -23","23","","1300","-2800"
"401520443","UMass","18","Connecticut","31","ESPN Bet","50.5","-2.5","UMass -2.5","","","",""
"401520443","UMass","18","Connecticut","31","DraftKings","","2.5","Connecticut -2.5","2.5","","-130","110"
"401520443","UMass","18","Connecticut","31","Bovada","51.0","-2.5","UMass -2.5","2.5","50.5","","-130"
"401525561","Duke","30","Pittsburgh","19","DraftKings","","-6.5","Duke -6.5","-6.5","","-185","154"
"401525561","Duke","30","Pittsburgh","19","Bovada","41.0","-4.5","Duke -4.5","-6.0","42.5","-230","190"
"401525561","Duke","30","Pittsburgh","19","ESPN Bet","40.5","-4.5","Duke -4.5","","","",""
"401525906","UCF","27","Houston","13","DraftKings","","-13.5","UCF -13.5","-13.5","","-675","490"
"401525906","UCF","27","Houston","13","Bovada","61.0","-15.5","UCF -15.5","-13.0","60.5","-575","400"
"401525906","UCF","27","Houston","13","ESPN Bet","61.5","-15.5","UCF -15.5","","","",""
"401531435","SMU","59","Navy","14","Bovada","46.0","-20.5","SMU -20.5","-20.0","45.5","-1600","800"
"401531435","SMU","59","Navy","14","DraftKings","","-20","SMU -20","-20","","-1350","800"
"401531927","Southern Mississippi","17","Troy","35","Bovada","48.5","17.5","Troy -17.5","17.0","48.0","550","-850"
"401531927","Southern Mississippi","17","Troy","35","DraftKings","","16.5","Troy -16.5","16.5","","575","-850"
"401532454","Ball State","15","Miami (OH)","17","DraftKings","","6.5","Miami (OH) -6.5","6.5","","142","-170"
"401532454","Ball State","15","Miami (OH)","17","Bovada","34.0","4.0","Miami (OH) -4.0","7.0","36.0","200","-240"
"401532454","Ball State","15","Miami (OH)","17","ESPN Bet","34.5","3.5","Miami (OH) -3.5","","","",""
"401531421","Rice","24","Florida Atlantic","21","ESPN Bet","46.5","-3.5","Rice -3.5","","","",""
"401531421","Rice","24","Florida Atlantic","21","Bovada","47.0","-3.0","Rice -3.0","-5.0","48.5","-150","130"
"401531421","Rice","24","Florida Atlantic","21","DraftKings","","-5","Rice -5","-5","","-155","130"
"401525563","Syracuse","35","Wake Forest","31","Bovada","43.5","-2.0","Syracuse -2.0","-2.5","44.0","-130","110"
"401525563","Syracuse","35","Wake Forest","31","ESPN Bet","43.5","-1.5","Syracuse -1.5","","","",""
"401525563","Syracuse","35","Wake Forest","31","DraftKings","","-3","Syracuse -3","-3","","-118","-102"
"401531346","East Carolina","27","Tulsa","29","DraftKings","","-3","East Carolina -3","-3","","-142","120"
"401531346","East Carolina","27","Tulsa","29","Bovada","44.0","-3.0","East Carolina -3.0","-3.0","44.5","-165","140"
"401531346","East Carolina","27","Tulsa","29","ESPN Bet","44.5","-4.5","East Carolina -4.5","","","",""
"401531386","North Texas","45","UAB","42","ESPN Bet","72.5","-2.5","North Texas -2.5","","","",""
"401531386","North Texas","45","UAB","42","Bovada","73.5","-2.5","North Texas -2.5","-3.0","73.5","-150","130"
"401531386","North Texas","45","UAB","42","DraftKings","","-3","North Texas -3","-3","","-135","114"
"401531925","Old Dominion","25","Georgia State","24","Bovada","50.5","-1.5","Old Dominion -1.5","-2.0","54.5","-150","130"
"401531925","Old Dominion","25","Georgia State","24","ESPN Bet","49.5","-2.5","Old Dominion -2.5","","","",""
"401531925","Old Dominion","25","Georgia State","24","DraftKings","","-2","Old Dominion -2","-2","","-130","110"
"401524067","Utah","23","Colorado","17","ESPN Bet","43.5","-21.5","Utah -21.5","","","",""
"401524067","Utah","23","Colorado","17","Bovada","43.5","-21.5","Utah -21.5","-22.0","52.5","-2800","1100"
"401524067","Utah","23","Colorado","17","DraftKings","","-21.5","Utah -21.5","-21.5","","-1650","950"
"401531926","Louisiana","52","Louisiana Monroe","21","DraftKings","","-12.5","Louisiana -12.5","-12.5","","-455","350"
"401531926","Louisiana","52","Louisiana Monroe","21","ESPN Bet","53.5","-13.5","Louisiana -13.5","","","",""
"401531926","Louisiana","52","Louisiana Monroe","21","Bovada","53.0","-12.5","Louisiana -12.5","-12.0","52.0","-525","375"
"401520431","Illinois","43","Northwestern","45","ESPN Bet","46.5","-5.5","Illinois -5.5","","","",""
"401520431","Illinois","43","Northwestern","45","Bovada","47.0","-6.0","Illinois -6.0","-5.5","47.0","-220","180"
"401520431","Illinois","43","Northwestern","45","DraftKings","","-5","Illinois -5","-5","","-192","160"
"401520436","Minnesota","14","Wisconsin","28","Bovada","46.0","3.0","Wisconsin -3.0","2.0","42.0","105","-125"
"401520436","Minnesota","14","Wisconsin","28","DraftKings","42","1.5","Wisconsin -1.5","1.5","42","130","-155"
"401525564","Virginia","17","Virginia Tech","55","Bovada","53.5","1.0","Virginia Tech -1.0","2.5","53.0","105","-125"
"401525564","Virginia","17","Virginia Tech","55","DraftKings","52.5","2.5","Virginia Tech -2.5","2.5","52.5","-105","-115"
"401531922","Appalachian State","55","Georgia Southern","27","Bovada","63.5","-10.5","Appalachian State -10.5","-8.0","63.0","-350","275"
"401531922","Appalachian State","55","Georgia Southern","27","ESPN Bet","62.5","-10.5","Appalachian State -10.5","","","",""
"401531922","Appalachian State","55","Georgia Southern","27","DraftKings","","-7.5","Appalachian State -7.5","-7.5","","-375","295"
"401531923","Coastal Carolina","14","James Madison","56","Bovada","51.0","4.0","James Madison -4.0","9.5","50.5","275","-350"
"401531923","Coastal Carolina","14","James Madison","56","ESPN Bet","50.5","3.5","James Madison -3.5","","","",""
"401531923","Coastal Carolina","14","James Madison","56","DraftKings","50.5","9.5","James Madison -9.5","9.5","50.5","160","-192"
"401531924","Marshall","35","Arkansas State","21","ESPN Bet","52.5","-1.5","Marshall -1.5","","","",""
"401531924","Marshall","35","Arkansas State","21","Bovada","52.0","1.0","Arkansas State -1.0","-3.0","54.0","-140","120"
"401531924","Marshall","35","Arkansas State","21","DraftKings","54","-2","Marshall -2","-2","54","-105","-115"
"401520437","New Mexico State","20","Jacksonville State","17","Bovada","48.5","2.5","Jacksonville State -2.5","-2.5","50.0","-120","100"
"401520437","New Mexico State","20","Jacksonville State","17","DraftKings","","-2","New Mexico State -2","-2","","114","-135"
"401525902","Baylor","31","West Virginia","34","ESPN Bet","53.5","8.5","West Virginia -8.5","","","",""
"401525902","Baylor","31","West Virginia","34","Bovada","54.5","13.0","West Virginia -13.0","6.5","57.0","215","-260"
"401525902","Baylor","31","West Virginia","34","DraftKings","","6.5","West Virginia -6.5","6.5","","360","-470"
"401531928","Texas State","52","South Alabama","44","DraftKings","","5","South Alabama -5","5","","200","-245"
"401531928","Texas State","52","South Alabama","44","ESPN Bet","56.5","5.5","South Alabama -5.5","","","",""
"401531928","Texas State","52","South Alabama","44","Bovada","57.0","6.5","South Alabama -6.5","5.0","58.0","180","-220"
"401525903","Cincinnati","16","Kansas","49","DraftKings","","6","Kansas -6","6","","250","-310"
"401525903","Cincinnati","16","Kansas","49","Bovada","59.0","7.5","Kansas -7.5","6.0","58.0","190","-230"
"401525903","Cincinnati","16","Kansas","49","ESPN Bet","59.5","7.5","Kansas -7.5","","","",""
"401531410","South Florida","48","Charlotte","14","DraftKings","","-5.5","South Florida -5.5","-5.5","","-278","225"
"401531410","South Florida","48","Charlotte","14","Bovada","57.0","-7.0","South Florida -7.0","-5.0","56.5","-200","170"
"401531410","South Florida","48","Charlotte","14","ESPN Bet","56.5","-7.5","South Florida -7.5","","","",""
"401524066","UCLA","7","California","33","DraftKings","","-10","UCLA -10","-10","","-355","280"
"401524066","UCLA","7","California","33","ESPN Bet","51.5","-9.5","UCLA -9.5","","","",""
"401524066","UCLA","7","California","33","Bovada","50.5","-9.5","UCLA -9.5","-10.0","52.0","-430","320"
"401532626","Hawai'i","27","Colorado State","24","ESPN Bet","53.5","5.5","Colorado State -5.5","","","",""
"401532626","Hawai'i","27","Colorado State","24","Bovada","54.0","5.5","Colorado State -5.5","6.0","54.5","180","-220"
"401532626","Hawai'i","27","Colorado State","24","DraftKings","","6","Colorado State -6","6","","160","-192"
"401539476","Liberty","49","New Mexico State","35","Bovada","58.0","-9.5","Liberty -9.5","-10.0","53.5","-410","305"
"401539476","Liberty","49","New Mexico State","35","ESPN Bet","58.5","-10.5","Liberty -10.5","","","",""
"401539476","Liberty","49","New Mexico State","35","DraftKings","54","-10.5","Liberty -10.5","-10.5","54","-375","295"
"401539478","Florida State","16","Louisville","6","Bovada","45.5","1.5","Louisville -1.5","-5.0","53.5","-165","140"
"401539478","Florida State","16","Louisville","6","ESPN Bet","45.5","1.5","Louisville -1.5","","","",""
"401539478","Florida State","16","Louisville","6","DraftKings","51","-3.5","Florida State -3.5","-3.5","51","-102","-118"
"401539484","Troy","49","Appalachian State","23","ESPN Bet","52.5","-5.5","Troy -5.5","","","",""
"401539484","Troy","49","Appalachian State","23","Bovada","53.0","-5.5","Troy -5.5","-6.5","51.5","-240","200"
"401539484","Troy","49","Appalachian State","23","DraftKings","51.5","-6.5","Troy -6.5","-6.5","51.5","-225","185"
"401540627","Wofford","10","Samford","31","William Hill (New Jersey)","49.5","12.5","Samford -12.5","","","",""
"401540530","New Hampshire","38","Albany","31","William Hill (New Jersey)","55","-2.5","New Hampshire -2.5","","","",""
